user,rule_id,goal,user_type,situation,context,context_nl,item,item_nl,label
student2019-13,189,EnergySaving,Generic,Generic,relativeposition-typeofproximity,If the user has left the bathroom and  ,bathroom-lightlevel,"the lights are on, ",1
student2019-18,214,"Comfort, Wellbeing",Generic,Morning,none,none,kitchenlight-state,"If the kitchen light is not off between 21:00 and 07:00, ",0
student2020-8,263,Wellbeing,Generic,ColdSeason,none,none,test-user-leisure,"When the user watches TV,",0
student2020-9,269,Generic,Generic,Debug,reminders-reminders,"send  one  reminder  ""Remember to turn on the bathroom light"" by voice ",test-user-bodytemperature,When the body temperature is greater than 38 and ,0
student2019-20,224,Generic,Generic,Debug,none,none,garden-smokesensor,"If the smoke sensor in the garden is not turned on, ",0
student2021-05,382,Generic,Generic,Generic,none,none,corridor-smokesensor,"If the corridor smoke sensor is not active,",0
student2019-17,206,Safety,Generic,Generic,none,none,alarms-alarms,send three notifications to Simone saying 'Turn off the stove!',1
student2020-7,258,Safety,Generic,Generic,none,none,livingroom-livingroom-greatluminare,turn on the large living room light and ,0
student2021-07,394,EnergySaving,Generic,Generic,fridge-door," if the fridge door is open,  ",entrance-motion,"if movement is detected at the entrance,",0
student2021-06,388,Health,Generic,Generic,tablet-state," if I have at least one device on (tablet), ",smartphone-state," if I have at least one device on (smartphone),",1
applicationExpert4,94,Safety,Caregiver,"ElderlyAlone, Night",none,none,datetime-localtime,and time  is between 22:00 AND 07:00,1
student2019-19,219,Generic,Generic,Morning,activity-wakingup,If the homeowner wakes up and  ,bedroomlight-state,"turns on his room light, ",1
student2021-04,376,Security,Generic,Night,none,none,entrance-doorsensor,If the main entrance door is not closed between 00:00 and 08:00 ,1
student2020-1,228,Organizing,Generic,Generic,entrance-alllight;alarms-alarms;entrancelight-saturation,"turn on all the lights  remind me to check them and the saturation is below 5,  ",entrance-lightlevel,If the entrance light is low or ,1
student2020-17,307,Generic,Generic,BadWeather,alarms-alarms;currentweather-rainquantity,"send the alert ""Unplug everything and check for flooding!"" via SMS to the user the amount of rain is more than 40,  ",entrance-changelightstate,turn on the lights.,0
student2019-6,145,EnergySaving,Generic,Generic,none,none,currentweather-outdoorcondition,If the weather conditions are such that it rains and ,0
student2020-27,356,Wellbeing,Generic,Generic,none,none,cognitive-trainingresult,"If the result of the training is not well maintained between 18 and 18:45, ",1
student2020-3,239,Wellbeing,Generic,Night,physiological-heartrate;datetime-localtime;datetime-localtime,If the heart rate exceeds 100 bpm  (at night)   (at night)  ,livingroom-livingroom-greatluminare,turn on the large living room light and ,0
student2019-20,220,EnergySaving,Generic,Generic,bedroom-hue color light bedroom;reminders-reminders, send a reminder to turn off the light.  change the color of the light to red for two minutes and ,livingroomlight-color,"the light in the living room is yellow,",0
student2019-11,179,"Wellbeing, EnergySaving",Generic,ColdSeason,none,none,livingroom-temperaturelevel,When the living room temperature is below 10 degrees and ,1
student2019-9,166,Generic,Generic,BadWeather,entrance-windowsensor, if the sensor of the window is active and ,currentweather-wind,if the wind outside is more than 5 km/h and ,0
student2019-16,200,Generic,Generic,Generic,none,none,reminders-reminders,"send the reminder ""Turn the light off"" via notification;",1
student2019-10,173,Safety,Generic,Generic,kitchen-smokesensor,If the kitchen smoke sensor is activated and ,livingroom-livingroom-greatluminare,turn on the large living room light and ,0
domainExpert5,34,Health,Caregiver,Generic,none,none,alarms-alarms,"send three notices ""Remember to take the Pantorc"" by notification",1
domainExpert4,10,Health,Caregiver,Generic,none,none,activity-medicationname,if Cardicor has not been taken between 8:04 pm and 9:05 pm,1
student2021-14,425,Generic,Generic,Generic,none,none,entrance light-state,"If the outside lights are off,",1
student2021-06,389,EnergySaving,Generic,Generic,none,none,corridor-motion,"When the sensor detects motion in the hallway, ",0
student2020-16,304,EnergySaving,Generic,GoingOut,reminders-reminders;all-alllight," sends an SMS to the user ""You forgot the lights on, I turned them off"" the system automatically turns them off and ",bathroom-temperaturelevel," if the temperature exceeds 30°C, ",0
student2020-27,358,Comfort,Generic,Generic,entrance-alllight;alarms-alarms;entrancelight-state," turn on the entrance lights.  send an alarm notification 'make sure the entrance is lit', if the entrance lights are off, ",entrance-lightlevel,If the light level at the entrance is dark and ,1
student2020-27,357,Wellbeing,Generic,Generic,bathroom-temperaturelevel,"if the bathroom temperature is below 20 °C, ",bathroom-humiditylevel,When the humidity level in the bathroom is greater than 65% and ,1
applicationExpert4,107,"Safety, Comfort",Generic,Night,datetime-localtime;datetime-localtime,time  is between 00:00 AND 06:00  time  is between 00:00 AND 06:00  ,cognitive-vocalemotionalstate,If the user's voice is not happy ,0
student2020-22,333,EnergySaving,Generic,Generic,corridor-motion;corridorlightstrip-state;alarms-alarms,"If no movement is detected in the corridor and  the corridor light is on,  send the user an alarm notification (Unused corridor lights, switch off) and  ",corridor-alllight,turn off all corridor lights,1
domainExpert9,75,"Health, Wellbeing",Caregiver,Generic,none,none,alarms-alarms,"do send  one  alarm ""Reminder to play"" by notification",1
student2021-02,368,Comfort,Generic,Morning,bedroomlight-state,"the bedroom lights are off,  ",devices-alexa services,ask Alexa to play music and,1
student2020-16,300,EnergySaving,Generic,Generic,fridge-door,"When the fridge door is open, ",twentyfourhoursweatherforecast-outdoortemperature,"if the outside temperature is 0 degrees, ",0
applicationExpert4,97,Wellbeing,Generic,Generic,bedroom-motion,if  Bedroom motion is  not  active     between 07:00 and 08:00  ,bedroom-activate,do start activating light scene in the bedroom,1
student2019-6,146,Generic,Generic,BadWeather,reminders-reminders;livingroom-windowsensor, send two text messages: Remember to close the windows  if the windows of the living room are open ,currentweather-outdoorcondition,When a thunderstorm is coming,1
student2019-13,189,EnergySaving,Generic,Generic,reminders-reminders,"send a notification ""You forgot the lights on in the bathroom"" and  ",bathroom-alllight,turn off the lights in the bathroom.,1
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,bathroom-alllight, turn on all lights in the bathroom ,corridor-light strip corridor,a light strip of LEDs will be activated in the corridor for a period of 10 minutes in order to facilitate nocturnal movements within the house,0
student2020-18,314,Wellbeing,Generic,Generic,sleep-sleepduration;bedroomportablelight-state,"When the user's sleep duration is greater than 600 minutes (10 hours),  and if the bedroom light is off, ",bedroom-relax, activate the relaxing light mode and,0
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,none,none,light-state,"if the main lights in the living room are on, ",0
domainExpert9,73,Wellbeing,Caregiver,Generic,none,none,livingroom-temperaturelevel,"the living room temperature drops to less than 18 ° C [event],",0
student2020-26,353,Wellbeing,Generic,BadWeather,livingroom-relax,Turn on the relaxing light in the living room and  ,livingroomlight-state," If the color of the light in the living room is White, ",1
student2019-15,199,"Comfort, Safety",Generic,Generic,bathroom-alllight;bathroomlight-state,"turn on the bathroom lights and   if the bathroom lights are off [condition],  ",relativeposition-typeofproximity,"When the user enters the bathroom [event],",1
student2020-20,323,Organizing,Caregiver,Generic,none,none,entrance-door,close the door.,0
student2020-27,355,Generic,Generic,Generic,reminders-reminders,it sends a reminder 'fridge door was opened $DailyNumFridgeEvent times today!' ,entrance light-state,"If the outside lights are off,",0
applicationExpert4,111,"Health, Wellbeing",Generic,GoodWeather,currentweather-outdoorcondition;datetime-localtime, WHEN   Weather & Time outdoor condition becomes  clear sky  and time  is between 09:30 AND 11:00  ,kitchen-relax,"start relaxing the light scene in the kitchen,",0
student2020-26,353,Wellbeing,Generic,BadWeather,none,none,corridor-light strip corridor,changes the led light in the corridor to red,0
applicationExpert4,108,"Health, Wellbeing",Generic,Generic,none,none,livingroom-window,close the windows in the living room.,0
student2019-6,148,Safety,Generic,Generic,none,none,living room alexa-state,"Alexa is off, ",0
student2019-18,213,"Comfort, Wellbeing",Generic,BadWeather,corridor-doorwindowsensor;all-biorhythmlight,(CONDITION 2) the windows are open ACTION: (1) Turn on the house lights intermittently and  ,kitchenlight-brightness,If the intensity of the kitchen light bulb is less than 1 (condition),0
student2019-8,157,EnergySaving,Generic,Generic,reminders-reminders;corridor-light strip corridor,also sends a single notification to the user to remind him to turn off the light when he leaves the bathroom activates the track of led lights in the corridor for one minute  setting them to light blue and ,bedroomportablelight-state,when the bedside light is turned on,0
student2021-08,398,WellBeing,Generic,Night,devices-tv;tv-state,"turn off the TV and  the TV is on,  ",datetime-localtime,If it's 11pm and ,1
applicationExpert3,83,Wellbeing,Generic,Generic,none,none,test-user-bodytemperature,When the body temperature is greater than 38 and ,0
student2020-7,257,Wellbeing,Generic,ColdSeason,none,none,reminders-reminders,it sends a reminder voice notification saying: 'Turn on the heating!'.,1
student2021-06,388,Health,Generic,Generic,none,none,physiological-heartrate,"if  Test-user heart rate is   not   60   between 10:00 and 12:00 ,  ",0
domainExpert4,25,Comfort,Caregiver,Generic,none,none,livingroom-changelightstate,shed some light in the living room,1
student2021-02,367,Comfort,Generic,Generic,entrance-lightlevel,If the lights at the entrance are off  ,entrance-doorsensor,"while the entrance door is open, ",1
student2021-09,400,Generic,Generic,ColdSeason,heating system-state,"when the heaters come on,  ",smalllight-state,the bedside light is not on (condition),0
student2020-4,241,"Comfort,Wellbeing",Generic,Generic,none,none,kitchen-windowsensor,If the kitchen window sensor indicates it is open and ,0
applicationExpert4,98,"Health, Wellbeing",Generic,GoodWeather,twentyfourhoursweatherforecast-outdoorcondition,Weather & Time outdoor condition is  clear sky  and ,home-securityintrusion,If there is an intrusion in the house and ,0
student2020-4,240,Generic,Generic,Debug,reminders-reminders,"send me a SMS reminder ""entrance light on"" ",entrancelight-state,"when the entrance light is turned on, ",1
student2019-16,201,Generic,Generic,BadWeather,none,none,medication-intaketime,if  Test-user intake time is different from  15:00,0
student2019-17,209,Comfort,Generic,Morning,reminders-reminders;bedroom-alllight;bedroomlight-state,"send a notification to Simone saying 'Good morning!' turn off the colored lights and  the lights are on,  ",activity-wakingup,If the user gets out of bed and ,1
student2020-6,253,Organizing,Student,Generic,alarms-alarms,then send a (voice) reminder and ,bedroom-alllight, turn off the lamp light in the bedroom,1
student2020-25,346,Comfort,Generic,Generic,none,none,medication-intaketime,if  Test-user intake time is different from  15:00,0
student2019-2,125,Wellbeing,Generic,Generic,none,none,heating system-state,"the heating system is on,",0
student2019-8,159,"Wellbeing, Health",Generic,GoodWeather,physiological-steps,If the application indicates that the number of steps taken today by the user is not greater than 7000 (condition) ,livingroom-motion,When the LivingRoom movement becomes active and,0
student2020-7,255,EnergySaving,Generic,Debug,reminders-reminders,"you get a voice message reminder ""Close the refrigerator!"" ",physical-layingdown,if Test-user1 is lying down,0
domainExpert8,69,"Comfort, Safety",Generic,Night,none,none,light-state,"the light in the living room is off,",0
student2019-11,177,Safety,Generic,Generic,entrance-alllight,turn on all the lights in the entrance ,alarms-alarms,send me an alarm by notification and ,1
student2019-13,186,"EnergySaving, Wellbeing",Generic,Generic,none,none,reminders-reminders,"it sends the notification ""Temperature is less than 20 degrees and the windows are open!"" to the user.",1
student2021-11,412,Safety,Generic,BadWeather,home-alllight,turn off all the lights in the house ,datetime-localdate,it's December 9th,0
student2019-14,191,Safety,Generic,Generic,kitchen-temperaturelevel,"the kitchen temperature is above 40, ",todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,0
student2020-15,297,Organizing,Generic,ColdSeason,entrance-temperaturelevel;entrance-windowsensor,"If the entrance temperature becomes less than 15 degrees and  the entrance window is open,  ",reminders-reminders,send a text message reminder to me to turn on the heaters and close the window.,1
student2020-27,358,Comfort,Generic,Generic,entrance-alllight, turn on the entrance lights. ,alarms-alarms," send an alarm notification 'make sure the entrance is lit',",1
student2021-06,388,Health,Generic,Generic,none,none,bedroomlight-temperature,"the room light is reaching a temperature above 20 degrees, ",0
student2020-25,348,Comfort,Generic,Generic,livingroomlight-temperature,"the light temperature is less than 20,  ",twentyfourhoursweatherforecast-rain,"If it doesn't rain tomorrow between 8:00 and 12:00, ",0
student2020-11,278,Comfort,Generic,Evening,none,none,livingroomlight-state,"and the light in the living room is off, ",1
student2020-17,309,Safety,Caregiver,Generic,none,none,alerts-alerts,"turn on the light strip corridor, ",1
student2019-3,130,"Organizing, Wellbeing",Student,Morning,datetime-localtime,it's 7am ,test-user-bodytemperature,When the body temperature is greater than 38 and ,0
student2021-09,401,"Comfort,Wellbeing",Generic,BadWeather,livingroom-windowsensor,"if the living room window is open,  ",hearth rate,"send  two  alarms ""hearth rate"" by notification",0
domainExpert4,23,Generic,Caregiver,Debug,datetime-localtime,time is  13:37 minutes  ,all-alllight,turn on all the lights in the house.,0
applicationExpert4,104,"Health, Wellbeing",Generic,Generic,bedroom-relax;relativeposition-typeofproximity,do start relaxing light scene in the bedroom Test-user   is  inside  bedroom ,physiological-heartrate, WHEN   Test-user heart rate becomes  100  and ,1
applicationExpert4,109,Wellbeing,Generic,Generic,relativeposition-typeofproximity, Test-user   is  inside  livingroom ,livingroom-relax,do start relaxing light scene in the living room,1
student2019-1,124,Safety,Caregiver,"ElderlyAlone, Night",personaldata-age;bedroomportablelight-state;corridor-light strip corridor,If the user is over 70 years old when the bedside light is turned on a light strip of LEDs will be activated in the corridor for a period of 10 minutes in order to facilitate nocturnal movements within the house ,devices-tv,turn on the TV and ,0
student2020-13,288,EnergySaving,Generic,Morning,none,none,alarms-alarms,"send an alarm via SMS to the user saying ""IT'S MORNING.""",1
student2021-14,426,Health,Generic,Morning,none,none,bedroom-hue color light bedroom,a red light turns on in the bedroom.,1
student2021-06,385,Safety,Generic,Generic,none,none,garden-smokesensor,"If the smoke sensor in the garden is not turned on, ",1
student2020-10,273,Comfort,Generic,Generic,none,none,alarms-alarms,"send 3 times the voice alarm ""Attention! The entrance light is on and the door sensor is on"" and ",1
student2020-3,238,EnergySaving,Generic,Generic,none,none,kitchen-temperaturelevel,if the room temperature is higher than 4 degrees and ,1
student2020-6,253,Organizing,Student,Generic,bedroom-alllight;alarms-alarms;bedroomportablelight-state," turn off the lamp light in the bedroom then send a (voice) reminder and the lamp light in the bedroom is on,  ",kitchen-noiselevel,If the noise in the kitchen is greater than 60 db (example threshold) and ,1
student2020-22,332,Wellbeing,Generic,Generic,reminders-reminders,"send the user a reminder via notification (""Close bedroom window"") ",bedroom-windowsensor,"if the bedroom window is open, ",1
student2019-15,196,Wellbeing,Generic,"Evening, ColdSeason",reminders-reminders;livingroom-temperaturelevel,"sends a reminder with the words 'Turn on the heat!' the living room temperature drops to less than 18 ° C [event], ",datetime-localtime,if the clock strikes an hour between 19 and 20:30 [condition] and,1
student2019-14,190,Organizing,Generic,"BadWeather, GoingOut",reminders-reminders,"send the reminder ""remember the umbrella"" by notification ",devices-alexa services,activate Alexa with the news of the day and ,0
applicationExpert2,66,Safety,Caregiver,ElderlyAlone,none,none,tv-state,"If the TV is on, ",0
student2020-12,281,EnergySaving,Generic,Generic,none,none,alarms-alarms,sound the alarm beep in the kitchen and ,1
student2019-18,213,"Comfort, Wellbeing",Generic,BadWeather,all-biorhythmlight;corridor-doorwindowsensor,ACTION: (1) Turn on the house lights intermittently and  (CONDITION 2) the windows are open ,currentweather-rain,TRIGGER: (CONDITION 1) If it's raining outside and ,1
student2020-23,335,Organizing,Generic,Generic,none,none,sleep-bedoccupancy,When the user is in the bed and ,0
student2021-13,423,"EnergySaving,Wellbeing",Generic,GoodWeather,livingroom-changelightstate;currentweather-outdoortemperature,"turn off the lights and  outside the temperature exceeds 15 degrees,  ",kitchenlight-state,if the light in the kitchen is off ,0
student2020-13,287,Organizing,Generic,"BadWeather, ColdSeason",reminders-reminders;currentweather-outdoortemperature,"it sends a notification to the user ""REMEMBER YOUR UMBRELLA AND COVER UP THAT IT'S COLD."" the outside temperature is below 5 degrees,  ",currentweather-rain,If it is raining outside and ,1
applicationExpert4,87,Wellbeing,Generic,Evening,none,none,livingroom-relax,do start relaxing light scene in the living room,1
student2021-07,390,Generic,Generic,Generic,devices-alexa services,play news on Alexa. ,relativeposition-typeofproximity,"When the user enters the house, ",1
student2019-9,168,Security,Generic,Generic,alarms-alarms;greatluminaire-state, send a text message to the user saying: movement detected in the living room and the lights are off ,livingroom-motion,if there is movement in the living room and,1
student2021-13,424,"Comfort,Wellbeing",Generic,Generic,test-user-leisure," the TV is on, ",tv-state,if the user wants to watch TV and,1
student2019-19,218,Safety,Generic,Generic,reminders-reminders;corridorlightstrip-color,"send two text messages to the homeowner saying 'Smoke in the hallway!' And  the light streaks glow red,  ",livingroom-activate,do start activating light scene in the living room,0
student2021-14,426,Health,Generic,Morning,alarms-notificationmode,a siren alarm sounds and  ,test-user-medicine,If I have not taken the medicine between 8:00 and 12:00 ,1
student2019-13,186,"EnergySaving, Wellbeing",Generic,Generic,livingroom-windowsensor,If the windows in the living room are open and  ,livingroom-temperaturelevel,"the temperature drops to less than 20 degrees, ",1
student2020-21,328,"Wellbeing,Comfort",Generic,ColdSeason,bathroom-lightlevel,"Bathroom Light state is  off  ,   ",reminders-reminders,"do send  two  alarms   by notification with text ""Bathroom temperature is less then 13 degrees"", ",1
student2020-10,274,Wellbeing,Generic,Generic,none,none,reminders-reminders,"send 3 times the notification ""The alarm rings in 5 minutes"" to the user and ",1
student2020-9,267,Organizing,Generic,"ColdSeason, BadWeather",currentweather-snow, WHEN   Weather & Time becomes snow    and   ,hearth rate,"send  two  alarms ""hearth rate"" by notification",0
student2020-17,308,Comfort,Generic,Generic,none,none,all-alllight,turn on all lights,0
student2020-3,237,Organizing,Generic,BadWeather,currentweather-rain,"it starts to rain, ",alarms-alarms,"notify the person with the SMS ""Close the window"".",1
student2021-11,413,Security,Generic,Night,none,none,bathroom-lightlevel,"If the bathroom light is not off between midnight and 7 a.m., ",0
student2020-2,231,Health,"Generic, Caregiver",Generic,none,none,kitchen-gassensor,If the gas sensor is on ,0
student2021-15,431,Organizing,Generic,Working,reminders-reminders, send me a notification that says 'remember to save your work'. ,pc-state,"When I turn on the computer,",1
student2020-24,340,EnergySaving,Generic,Generic,none,none,reminders-reminders,"send the voice reminder ""Microwave door open""",1
student2020-3,239,Wellbeing,Generic,Night,physiological-heartrate;datetime-localtime;datetime-localtime;bedroomlight-state,"If the heart rate exceeds 100 bpm  (at night)   (at night)  and the bed light is off,  ",cognitive-emotionalstate,When  Test-user kwido emotional state becomes  sad,0
domainExpert4,7,Health,Caregiver,Generic,datetime-localtime;reminders-reminders,"When time becomes  14:52 minutes  do send  one  reminder ""Remember to take aspirin"" by notification ",livingroom-hue color light living room,turn on the   Living Room Light and set color to Red,1
student2019-9,169,"Wellbeing, Organizing",Generic,Morning,activity-wakingup;bedroomlight-state;bedroom-relax,if the user is awake and  the room light is on  activate the relaxing light mode and ,pc-state,"When I turn on the computer,",0
student2019-10,174,"Wellbeing, Health",Student,Morning,none,none,activity-wakingup,"If the user has not woken up at a time between 6 and 10 in the morning, ",1
domainExpert10,119,"Health, Wellbeing",Caregiver,Generic,none,none,test-user-medicine,"If I haven't taken my medicine at 11, ",0
student2019-20,222,Comfort,Generic,BadWeather,bedroom-windowsensor,"the window of the bedroom is open,  ",bathroom-temperaturelevel," if the temperature exceeds 30°C, ",0
student2020-9,269,Generic,Generic,Debug,none,none,corridor-temperaturelevel,"the inlet temperature is less than 18 degrees, ",0
student2021-12,418,"Comfort, Wellbeing",Generic,Generic,none,none,all-relax,the system activates soothing lights throughout the house and ,0
student2020-6,252,"Comfort, Organizing",Generic,BadWeather,none,none,tablet-state," if I have at least one device on (tablet),",0
student2020-25,348,Comfort,Generic,Generic,none,none,kitchenlight-state,"When I turn off the kitchen light, ",0
domainExpert5,30,Health,Caregiver,Generic,none,none,timeinsidearoom-timeinsidekitchen,If the user is inside the kitchen and ,0
student2020-16,304,EnergySaving,Generic,GoingOut,reminders-reminders;all-alllight;greatluminaire-state," sends an SMS to the user ""You forgot the lights on, I turned them off"" the system automatically turns them off and  but the lights are on,  ",relativeposition-typeofproximity,"When the user is away from home,",1
student2019-1,121,"Organizing, Wellbeing",Generic,ColdSeason,none,none,currentweather-outdoortemperature, if the outside temperature is below 14  degrees,1
student2019-3,132,EnergySaving,Generic,Generic,none,none,livingroomlight-temperature,"the light temperature is less than 20, ",0
student2019-15,199,"Comfort, Safety",Generic,Generic,none,none,bathroomlight-state," if the bathroom lights are off [condition], ",1
student2021-12,419,EnergySaving,Generic,"GoingOut,Working",none,none,test-user-outsideposition,"When the user is in the office, ",1
student2020-9,268,EnergySaving,Generic,Morning,kitchen-alllight;alarms-alarms;kitchenlight-state," turn off all lights in the kitchen do send  two  alarms ""lights on""  by voice,   Kitchen Light state is    on  ,   ",datetime-localtime,if time is    10:00 minutes and ,1
student2019-13,188,Safety,Generic,Generic,none,none,bedroom-hue color light bedroom, send a reminder to turn off the light.,0
domainExpert3,2,Comfort,Caregiver,Generic,bathroom-alllight,turn on all bathroom lights ,livingroom-hue color light living room,turn on the   Living Room Light and set color to Red,0
applicationExpert4,102,Wellbeing,Generic,Generic,none,none,livingroom-livingroom-greatluminare,turn on the large living room light and ,0
domainExpert5,33,Health,Caregiver,Generic,alarms-alarms,"send three notices ""Tenormin 1/4 pill"" by notification ",activity-medicationname,If Tenormin 1/4 cp/die has not been taken between 9:00am and 9:15am,1
student2021-02,367,Comfort,Generic,Generic,entrance-lightlevel;entrance-doorsensor,"If the lights at the entrance are off  while the entrance door is open,  ",entrance-changelightstate,turn on the entrance lights.,1
student2019-18,210,Comfort,Generic,Generic,none,none,relativeposition-typeofproximity,TRIGGER (EVENT): When I enter the house ,1
student2019-9,168,Security,Generic,Generic,none,none,greatluminaire-state,the lights are off,1
student2019-2,125,Wellbeing,Generic,Generic,none,none,reminders-reminders,"send a reminder ""Lower the brightness"" by mail to adjust lights",1
student2019-3,132,EnergySaving,Generic,Generic,none,none,relativeposition-typeofproximity,the user is not inside bedroom,1
student2020-1,227,Wellbeing,Generic,ColdSeason,none,none,livingroom-temperaturelevel,"the temperature is below 18 ° C, ",1
student2019-10,174,"Wellbeing, Health",Student,Morning,none,none,livingroom-relax,do start relaxing light scene in the living room,0
applicationExpert4,104,"Health, Wellbeing",Generic,Generic,none,none,bedroom-relax,do start relaxing light scene in the bedroom,1
domainExpert7,52,Wellbeing,Caregiver,Evening,none,none,entrance-doorsensor,When the entrance door sensor indicates that it is open or,0
applicationExpert1,37,Health,Caregiver,Generic,none,none,activity-medicationname,if Aspirine has been taken,1
student2020-17,309,Safety,Caregiver,Generic,none,none,personaldata-age,"IF the test user's age is over 65, ",1
student2020-20,321,"Health,Wellbeing",Generic,Generic,none,none,fridge-door,"If the refrigerator door remains open,",0
student2021-02,368,Comfort,Generic,Morning,bedroomlight-state,"the bedroom lights are off,  ",bedroom-relax,it sets the lights in relax mode (impact not too strong) and,0
student2019-6,145,EnergySaving,Generic,Generic,none,none,livingroomlight-temperature,"the light temperature is less than 20, ",0
student2020-15,299,Comfort,Generic,Generic,none,none,smalllight-state,the bedside light is not on (condition),0
student2021-05,381,Generic,Generic,Night,none,none,kitchen-fridge,turn the refrigerator back on,1
domainExpert4,10,Health,Caregiver,Generic,activity-medicationname,if Cardicor has not been taken between 8:04 pm and 9:05 pm ,alarms-alarms,"send two alerts ""Cardicor "" by notification",1
student2019-19,215,Generic,Generic,Debug,reminders-reminders,send a reminder with the words 'Remember to turn off the light!' ,entrancelight-state,"If the entrance light is on, ",1
student2020-2,231,Health,"Generic, Caregiver",Generic,alarms-alarms,send an SMS to XXXXXXXXXX ,activity-medicationname,"If the medicine is not taken between 7.00 and 7.45, ",1
applicationExpert4,112,Safety,Caregiver,Morning,alarms-alarms,"do send  one  alarm ""no motion in bedroom"" by sms to caregiver ",bathroom-hue color light bathroom,turn on a red light in the bathroom.,0
student2020-17,308,Comfort,Generic,Generic,reminders-reminders;livingroomlight-state,"send the reminder ""You left the lights out in the living room!"" by sms to the user,  the living room light status is off,  ",currentweather-rainquantity," the amount of rain is more than 10,",0
student2021-14,429,"Health,Wellbeing",Student,Generic,test-user-heartrate;coffee machine-state;kitchen-coffeemachine,"When I have a heart rate of 130 beats per minute and  if the coffee machine is on,  turn off the coffee machine and  ",bathroom-noiselevel,When the noise in the bathroom is loud and ,0
domainExpert5,27,Safety,Caregiver,ElderlyAlone,datetime-localtime,the time is between 21:00 and 22:00 ,livingroomlight-state,"the living room light status is off, ",0
student2019-12,184,Organizing,Generic,Generic,reminders-reminders;bathroom-hue color light bathroom;bathroomlight-state,"send a reminder via notification 'Spent 15 minutes in the bathroom'   change the bathroom light to red and   the bathroom light is on, ",entrance-door,close the door.,0
student2019-1,123,EnergySaving,Generic,Generic,bedroom-relax;alarms-alarms,the intensity of the lighting in the room will be lowered. the action signaled by an alarm with notification: Energy saving mode active and ,bedroomlight-state,the lights are on,1
student2021-01,363,Security,Generic,Generic,none,none,home-securityintrusion,If there is an intrusion in the house and ,1
student2020-6,250,EnergySaving,Generic,Debug,none,none,datetime-daytype,"it's a working day, ",0
student2020-16,302,Wellbeing,Generic,ColdSeason,none,none,currentweather-outdoortemperature,If the temperature outside the home is below 2°C and ,1
student2021-12,417,Wellbeing,Generic,Generic,currentweather-rain,"if it is not raining outside,  ",bedroom-gassensor,"If the gas sensor in the bedroom is not active between 01:00 and 06:00, ",0
student2019-11,176,Comfort,Generic,Evening,livingroom-alllight,activate the light in the living room ,test-user-medicine,If I have not taken the medicine between 8:00 and 12:00 ,0
student2020-21,325,EnergySaving,Generic,Generic,none,none,fridge-door,"if the Fridge door is open,  ",1
student2020-16,301,Wellbeing,Generic,Generic,datetime-localtime,"during the day,  ",cognitive-vocalemotionalstate,If the user's voice is not happy ,1
student2020-5,248,Safety,Generic,Generic,alarms-alarms,turn on the alarm and  ,all-alllight,turn on all lights.,1
student2019-4,138,Organizing,Generic,BadWeather,none,none,livingroom-changelightstate,turn on the light in the living room for 10 minutes.,0
domainExpert7,60,Comfort,Generic,Generic,none,none,coffee machine-state,"the coffee machine is on, ",0
student2019-19,219,Generic,Generic,Morning,bedroom-activate,set the lights in activation mode and  ,reminders-reminders,send a notification saying 'Good morning!'.,1
applicationExpert1,40,"Wellbeing, Health",Generic,GoodWeather,reminders-reminders;physiological-steps,"do send  one  reminder ""Go outside to have a walk"" by notification if  Marco daily footsteps is    less then  5000 ",datetime-localtime,When time becomes  18:25 minutes and,1
domainExpert6,46,Generic,Caregiver,Generic,none,none,alarms-alarms,"send the alarm ""Man down alarm"" by sms to 33312312312",1
applicationExpert4,101,Organizing,Caregiver,ElderlyAlone,datetime-localdate;reminders-reminders,"Weather & Time date is  12-06-2020 do send  one  reminder ""remember to go to the appointment!"" by notification ",reminders-reminders,"send  one  reminder  ""the Elder has an appointment"" by sms to caregiver",1
student2019-14,193,"Wellbeing, Safety",Caregiver,Morning,none,none,bathroom-humidity,When the humidity in the bathroom becomes greater than 70% and ,0
student2021-08,399,WellBeing,Generic,ColdSeason,none,none,reminders-reminders,send a voice notification saying: 'I have turned off the heating!'.,1
domainExpert10,118,Wellbeing,Generic,Evening,datetime-localtime,time becomes  more then  22:00 minutes ,wi fi-state,When the wifi goes out ,0
student2021-02,365,Generic,Generic,Generic,none,none,home-electricity,"If the electricity fails between 11pm and 7am (while you sleep), ",0
student2019-20,224,Generic,Generic,Debug,reminders-reminders, send a reminder to turn them on. ,test-user-sweatingtype,When the user's sweat rate becomes high and ,0
domainExpert4,10,Health,Caregiver,Generic,none,none,greatluminaire-state,the great luminaire is on,0
student2019-2,128,Safety,Generic,Generic,kitchenlight-brightness;kitchen-hue color light kitchen, the brightness in the kitchen becomes less than 30% turn on the red light in the kitchen and ,entrance-windowsensor,"the entrance window is open, ",0
student2021-07,394,EnergySaving,Generic,Generic,none,none,kitchen-hue color light kitchen,turn on the red light in the kitchen and ,1
domainExpert4,24,Generic,Caregiver,Debug,greatluminaire-state,if  Great Luminaire state is different from  off ,tablet-state," if I have at least one device on (tablet),",0
student2021-10,409,EnergySaving,Generic,"GoingOut,Working",none,none,todayweather-outdoortemperature,When today the outside temperature becomes less than 10 and ,0
